"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:18:04,FALSE,NA,"476458296325718017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CathleenCiernan",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:17:41,FALSE,NA,"476458200372637696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariePerchais",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:17:30,FALSE,NA,"476458153727787008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dwyper",464,TRUE,FALSE,NA,NA
"Prepare yourself for cuteness overload! #SlothWeek is coming! &lt;3 http://t.co/iHHo8natk4",FALSE,0,NA,2014-06-10 20:16:53,FALSE,NA,"476457999490621440",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","OKtobeWEIRD",0,FALSE,FALSE,NA,NA
"Too much excitement!! @c4th3r0 “@mashable: GUYS, #SlothWeek is coming. http://t.co/fFmaSgZbfe http://t.co/wHBRq559Ci”",FALSE,1,"mashable",2014-06-10 20:16:23,FALSE,"476436404336361472","476457870993526784","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabbyElysse",0,FALSE,FALSE,NA,NA
"@AnimalPlanet Sloth Week might even be better thank @SharkWeek #slothshttp://mashable.com/2014/06/10/sloth-week/ #slothweek",FALSE,0,"AnimalPlanet",2014-06-10 20:15:05,FALSE,NA,"476457544282415104","8283082","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GlitterSpice8",0,FALSE,FALSE,NA,NA
"RT @negatevices: #SlothWeek is coming. http://t.co/qPjvs7JnBI @mashable !!!!!!!",FALSE,0,NA,2014-06-10 20:14:42,FALSE,NA,"476457450086731776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Danielle_Jacoby",1,TRUE,FALSE,NA,NA
"GUYS, #SlothWeek is coming. http://t.co/RoFZ4aBPyr  http://t.co/9IFbJUyUki http://t.co/RaI3Miqlph",FALSE,0,NA,2014-06-10 20:14:28,FALSE,NA,"476457391589187584",NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","gregcgrove",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:13:07,FALSE,NA,"476457047928893440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","capucine_tfr",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:12:01,FALSE,NA,"476456772475969536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","veeeerow",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:10:49,FALSE,NA,"476456471207497728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kiwieric",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:10:48,FALSE,NA,"476456467311378432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Zells26",464,TRUE,FALSE,NA,NA
"RT @shannonwoodward: There's a sloth week?!! RT @mashable: GUYS, #SlothWeek is coming. http://t.co/8ulbWqGGuC http://t.co/nBeV3FQPsk",FALSE,0,NA,2014-06-10 20:10:04,FALSE,NA,"476456282531307520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seesmooshrun",29,TRUE,FALSE,NA,NA
"#SlothWeek is coming. http://t.co/qPjvs7JnBI @mashable !!!!!!!",FALSE,0,NA,2014-06-10 20:09:23,FALSE,NA,"476456108467298304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","negatevices",1,FALSE,FALSE,NA,NA
"Move over Sharks!  It's ON!!!  #SlothWeek is coming. http://t.co/IjsOVVUZ2B  http://t.co/gndzCLScDW",FALSE,3,NA,2014-06-10 20:09:04,FALSE,NA,"476456028989833216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jlouderb",1,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:08:40,FALSE,NA,"476455928061915136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","klfmoonsta",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:08:15,FALSE,NA,"476455825624420352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarianaHuerta_",464,TRUE,FALSE,NA,NA
"@IMKristenBell RT @mashable: GUYS, #SlothWeek is coming. http://t.co/ZQS6E8jdgP  http://t.co/R5Y04jPglY",FALSE,0,"mashable",2014-06-10 20:07:50,FALSE,"476436404336361472","476455718623518720","972651","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marrrrcussss",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:07:18,FALSE,NA,"476455585206894592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RPhillips_Star",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:07:15,FALSE,NA,"476455574851162112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WolfWoodyWoo",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:06:00,FALSE,NA,"476455258852323328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AFC_Macy",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:05:49,FALSE,NA,"476455211473858560",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","MichQuelloLi",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:03:56,FALSE,NA,"476454737110646784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RossNeilross81",464,TRUE,FALSE,NA,NA
"""@mashable  GUYS, #SlothWeek is coming. http://t.co/c7JYEdTCN6  http://t.co/EWm9eW4mNl""",FALSE,0,NA,2014-06-10 20:03:33,FALSE,NA,"476454641400823809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrsRammaDamma",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:02:59,FALSE,NA,"476454499125850112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spamgela",464,TRUE,FALSE,NA,NA
"""@mashable: GUYS, #SlothWeek is coming. http://t.co/MncjIxmXND http://t.co/XJ85nplpBM"" @NikNik_88 @LizeeOliver",FALSE,1,NA,2014-06-10 20:02:22,FALSE,NA,"476454344070807554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaveKitchen1987",0,FALSE,FALSE,NA,NA
"Sloth week is best week. RT @mashable: GUYS, #SlothWeek is coming. http://t.co/j6a7ecYFtA http://t.co/ocswl8BTWF",FALSE,0,NA,2014-06-10 20:02:16,FALSE,NA,"476454319475421184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheVMan_",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:01:16,FALSE,NA,"476454069247430656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nkcolvin",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 20:01:15,FALSE,NA,"476454064210079745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Dagger_",464,TRUE,FALSE,NA,NA
"RT @Odes613: GUYS HELP ME GET @DrakeBell to follow me #OITNB #SlothWeek #HappyBeliebersDayAllAroundTheWorld #CONAN PLEASE FOLLOW ME RT RT RT",FALSE,0,NA,2014-06-10 19:59:34,FALSE,NA,"476453639171891200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samashleyyyyyyy",4,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:58:55,FALSE,NA,"476453474650316800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tahirajh",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:58:36,FALSE,NA,"476453397575786496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","infinate_words",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:58:14,FALSE,NA,"476453302235062272",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","LuisHerrera2908",464,TRUE,FALSE,NA,NA
"RT @shannonwoodward: There's a sloth week?!! RT @mashable: GUYS, #SlothWeek is coming. http://t.co/8ulbWqGGuC http://t.co/nBeV3FQPsk",FALSE,0,NA,2014-06-10 19:58:11,FALSE,NA,"476453292285767680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexisLudwigs",29,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:57:46,FALSE,NA,"476453187281752064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nuff_stuff",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:57:04,FALSE,NA,"476453011750125568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sonic_dreams",464,TRUE,FALSE,NA,NA
"@mypizzaparty ""@mashable: GUYS, #SlothWeek is coming. http://t.co/hvXGxWM1wa http://t.co/ZAm1wje69f”",FALSE,2,"mashable",2014-06-10 19:56:56,FALSE,"476436404336361472","476452976530169856","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LittleConversa2",1,FALSE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/c8Ez0pmLJk http://t.co/t1NaipKUca” @szymon_says",FALSE,4,"mashable",2014-06-10 19:55:56,FALSE,"476436404336361472","476452726046728192","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ccolleen44",0,FALSE,FALSE,NA,NA
"""@mashable: GUYS, #SlothWeek is coming. http://t.co/uTNI9VSNYY http://t.co/GGxncQJ5ob"" @checkthelight",FALSE,1,NA,2014-06-10 19:55:41,FALSE,NA,"476452662884331520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flexthedream",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:55:38,FALSE,NA,"476452648929853440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZekeIsAWiener",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/diNTx5k0Fb http://t.co/a8VMXtGtBX” this is a thing? I'm so excited!",FALSE,1,"mashable",2014-06-10 19:54:52,FALSE,"476436404336361472","476452456046419970","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callch2425",0,FALSE,FALSE,NA,NA
"""@mashable: GUYS, #SlothWeek is coming. http://t.co/iSSyousjna http://t.co/t83fVmd7qb"" it's going to quiet laid back.",FALSE,0,NA,2014-06-10 19:54:48,FALSE,NA,"476452439802281984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kendasp",0,FALSE,FALSE,NA,NA
"RT @brookseventguru: @connorarose @LWarrenMaher HAHA. @brooksrunning timed it so right. Can't wait for #SLOTHWEEK !!",FALSE,0,NA,2014-06-10 19:54:42,FALSE,NA,"476452416335134720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LWarrenMaher",2,TRUE,FALSE,NA,NA
"@kojobamoako RT @mashable: GUYS, #SlothWeek is coming. http://t.co/5MMiljwOG7 http://t.co/EjMZLLrWdM",FALSE,0,"kojobamoako",2014-06-10 19:54:34,FALSE,NA,"476452381442732032","123293388","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","heyrhia",0,FALSE,FALSE,NA,NA
"""@mashable: GUYS, #SlothWeek is coming. http://t.co/c3iztZbv5v http://t.co/fkzu3lPsST"" @IMKristenBell @TheEllenShow Celebrate!",FALSE,1,NA,2014-06-10 19:54:28,FALSE,NA,"476452357899689984",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","ann_wins",1,FALSE,FALSE,"-95.5062462","29.7381022"
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:54:10,FALSE,NA,"476452281786044417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sutherla",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:53:51,FALSE,NA,"476452199795396609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theclineseword",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:53:18,FALSE,NA,"476452062801059841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iujock1974",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:53:15,FALSE,NA,"476452050926981120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tipsycersei",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:53:14,FALSE,NA,"476452045302792194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amsjeffries",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/AmxfcOL0qt http://t.co/wcuNNf43Ol” @yoabbaabba",FALSE,0,NA,2014-06-10 19:53:10,FALSE,NA,"476452030446571520",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","BrandoRondo",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:53:08,FALSE,NA,"476452021063938048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AskMjj",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:53:07,FALSE,NA,"476452017540702208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yoyito0929",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:52:58,FALSE,NA,"476451980484050944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LssSK_Lin",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:52:10,FALSE,NA,"476451778762792960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","toscahoff",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:51:56,FALSE,NA,"476451718935629825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sarah__Laughton",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:51:54,FALSE,NA,"476451708646985728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LadyBirdGirlx",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:51:41,FALSE,NA,"476451656847355905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mia__Callens",464,TRUE,FALSE,NA,NA
"@mandyhofmockel @mashable: GUYS, #SlothWeek is coming. http://t.co/1vJ8HMBkYy http://t.co/EqQ1ppc41j",FALSE,0,"mandyhofmockel",2014-06-10 19:51:23,FALSE,NA,"476451581018132480","120845138","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jenearlyspeakin",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:51:22,FALSE,NA,"476451574961942529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melhutch69",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:51:17,FALSE,NA,"476451555659763712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","goldlonestar",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:51:01,FALSE,NA,"476451487766163456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DNews",464,TRUE,FALSE,NA,NA
"RT @Odes613: GUYS HELP ME GET @DrakeBell to follow me #OITNB #SlothWeek #HappyBeliebersDayAllAroundTheWorld #CONAN PLEASE FOLLOW ME RT RT RT",FALSE,0,NA,2014-06-10 19:49:49,FALSE,NA,"476451184598061056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Court_Weiss",4,TRUE,FALSE,NA,NA
"RT @shannonwoodward: There's a sloth week?!! RT @mashable: GUYS, #SlothWeek is coming. http://t.co/8ulbWqGGuC http://t.co/nBeV3FQPsk",FALSE,0,NA,2014-06-10 19:49:28,FALSE,NA,"476451098786795520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katescreepy",29,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:49:16,FALSE,NA,"476451048501301248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suetint",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:49:11,FALSE,NA,"476451025448992768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aparna1218",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:49:02,FALSE,NA,"476450988799569920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vetnursechirp",464,TRUE,FALSE,NA,NA
"RT ""GUYS, #SlothWeek is coming. http://t.co/eVDmYTeKpZ  http://t.co/wKurD7yjPN via @mashable @HuffingtonPost "" Please alert @IMKristenBell",FALSE,0,"mashable",2014-06-10 19:48:24,FALSE,"476436404336361472","476450828501659648","972651","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LutetiaFlaviae",0,FALSE,FALSE,NA,NA
"I know you're geared up for this @Skeesta21...RT @mashable: GUYS, #SlothWeek is coming. http://t.co/3sLsC2Iyxf http://t.co/BXpEhVymxf",FALSE,3,"mashable",2014-06-10 19:48:10,FALSE,"476436404336361472","476450772310188032","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PConn17",0,FALSE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/iJgwWmim5H http://t.co/mbPnb1vXho” Most disgusting animals ever!!!",FALSE,0,"mashable",2014-06-10 19:47:19,FALSE,"476436404336361472","476450557285384192","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZimbiniM",0,FALSE,FALSE,NA,NA
"http://t.co/w7X8HknxWT should be always",FALSE,0,NA,2014-06-10 19:47:16,FALSE,NA,"476450546610888704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KiraBind",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:47:15,FALSE,NA,"476450539484348416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joehammy1",464,TRUE,FALSE,NA,NA
"RT @shannonwoodward: There's a sloth week?!! RT @mashable: GUYS, #SlothWeek is coming. http://t.co/8ulbWqGGuC http://t.co/nBeV3FQPsk",FALSE,0,NA,2014-06-10 19:46:57,FALSE,NA,"476450464155058176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","whatsbobgonnado",29,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:46:26,FALSE,NA,"476450334928543744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EAS_PW",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:46:24,FALSE,NA,"476450324283400192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OhMandaPanda",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:44:33,FALSE,NA,"476449860007124992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stayseahue",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:44:19,FALSE,NA,"476449803128160256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HardScienceShow",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:44:04,FALSE,NA,"476449737957068800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jewsicaa",464,TRUE,FALSE,NA,NA
"@LaurenStuck THIS!! “@mashable: GUYS, #SlothWeek is coming. http://t.co/59g4tq1OEW http://t.co/5OXzcXQEhw”",FALSE,0,"mashable",2014-06-10 19:43:27,FALSE,"476436404336361472","476449583909060608","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grace_mreid",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:43:04,FALSE,NA,"476449485468737536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshleyAMcElroy",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 19:42:42,FALSE,NA,"476449395794137088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woody_don",464,TRUE,FALSE,NA,NA
